"","osmid","lat","lon","id","missing_neighbors","downtown","demand","supply"
"3663",761293064,40.8344109,-73.947965,3663,FALSE,FALSE,0,0
"3664",761293078,40.8344377,-73.9490635,3664,FALSE,FALSE,0,0
"3665",761293090,40.834324,-73.9477493,3665,FALSE,FALSE,0,0
"3666",761329683,40.8344225,-73.9476826,3666,FALSE,FALSE,0,0
"3667",764744759,40.8184772,-73.9612924,3667,FALSE,FALSE,0,0
"3668",765367023,40.8408049,-73.9354698,3668,FALSE,FALSE,0,0
"3669",889298452,40.7118516,-74.0156855,3669,FALSE,TRUE,0,0
"3670",983501181,40.7117173,-74.0041198,3670,FALSE,TRUE,0,0
"3671",1061531429,40.7688965,-73.9819959,3671,FALSE,TRUE,0,0
"3672",1061531447,40.7713507,-73.9820496,3672,FALSE,TRUE,0,0
"3673",1061531448,40.7779462,-73.9821763,3673,FALSE,FALSE,0,0
"3674",1061531454,40.7838169,-73.9799026,3674,FALSE,FALSE,0,0
"3675",1061531491,40.7781876,-73.9818922,3675,FALSE,FALSE,0,0
"3676",1061531496,40.7997386,-73.9681062,3676,FALSE,FALSE,0,0
"3677",1061531500,40.7802483,-73.9814211,3677,FALSE,FALSE,0,0
"3678",1061531504,40.795301,-73.971208,3678,FALSE,FALSE,0,0
"3679",1061531509,40.7705246,-73.9820391,3679,FALSE,TRUE,0,0
"3680",1061531525,40.7844943,-73.9794053,3680,FALSE,FALSE,0,0
"3681",1061531527,40.7746399,-73.9821073,3681,FALSE,TRUE,0,0
"3682",1061531550,40.7863831,-73.9779778,3682,FALSE,FALSE,0,0
"3683",1061531566,40.7817194,-73.9809824,3683,FALSE,FALSE,0,0
"3684",1061531575,40.800462,-73.967871,3684,FALSE,FALSE,0,0
"3685",1061531593,40.793931,-73.9721589,3685,FALSE,FALSE,0,0
"3686",1061531596,40.7971801,-73.9698184,3686,FALSE,FALSE,0,0
"3687",1061531597,40.7770521,-73.9820009,3687,FALSE,FALSE,0,0
"3688",1061531603,40.7882886,-73.9764311,3688,FALSE,FALSE,0,0
"3689",1061531608,40.7762516,-73.9820341,3689,FALSE,FALSE,0,0
"3690",1061531631,40.7978046,-73.9693528,3690,FALSE,FALSE,0,0
"3691",1061531634,40.7809756,-73.9812236,3691,FALSE,FALSE,0,0
"3692",1061531637,40.7889354,-73.9758801,3692,FALSE,FALSE,0,0
"3693",1061531645,40.7851306,-73.9789316,3693,FALSE,FALSE,0,0
"3694",1061531654,40.8013033,-73.9677649,3694,FALSE,FALSE,0,0
"3695",1061531682,40.7908048,-73.9744853,3695,FALSE,FALSE,0,0
"3696",1061531683,40.7870136,-73.9775173,3696,FALSE,FALSE,0,0
"3697",1061531685,40.7721684,-73.9820764,3697,FALSE,TRUE,0,0
"3698",1061531695,40.7824512,-73.9807232,3698,FALSE,FALSE,0,0
"3699",1061531707,40.7738424,-73.9821234,3699,FALSE,TRUE,0,0
"3700",1061531717,40.8021583,-73.9676861,3700,FALSE,FALSE,0,0
"3701",1061531727,40.7959244,-73.9707469,3701,FALSE,FALSE,0,0
"3702",1061531730,40.7965537,-73.9702838,3702,FALSE,FALSE,0,0
"3703",1061531731,40.7914421,-73.9740114,3703,FALSE,FALSE,0,0
"3704",1061531736,40.792062,-73.9735575,3704,FALSE,FALSE,0,0
"3705",1061531757,40.779499,-73.9816284,3705,FALSE,FALSE,0,0
"3706",1061531768,40.7901822,-73.9749504,3706,FALSE,FALSE,0,0
"3707",1061531777,40.7696966,-73.9820135,3707,FALSE,TRUE,0,0
"3708",1061531787,40.7754477,-73.982069,3708,FALSE,FALSE,0,0
"3709",1061531790,40.7926891,-73.9730999,3709,FALSE,FALSE,0,0
"3710",1061531802,40.7984292,-73.9689001,3710,FALSE,FALSE,0,0
"3711",1061531803,40.7831278,-73.9803916,3711,FALSE,FALSE,0,0
"3712",1061531807,40.7946143,-73.9716646,3712,FALSE,FALSE,0,0
"3713",1061531810,40.789562,-73.9754139,3713,FALSE,FALSE,0,0
"3714",1061531815,40.7990677,-73.9684561,3714,FALSE,FALSE,0,0
"3715",1061531818,40.7857591,-73.9784462,3715,FALSE,FALSE,0,0
"3716",1061531839,40.7876288,-73.9769983,3716,FALSE,FALSE,0,0
"3717",1061531847,40.7933157,-73.9726391,3717,FALSE,FALSE,0,0
"3718",1202018697,40.8696332,-73.9180882,3718,FALSE,FALSE,0,0
"3719",1203709420,40.8610156,-73.91859,3719,FALSE,FALSE,0,0
"3720",1205714875,40.8592664,-73.9341707,3720,FALSE,FALSE,0,0
"3721",1205714910,40.8594152,-73.9339931,3721,FALSE,FALSE,0,0
"3722",1209796168,40.8642506,-73.9325826,3722,FALSE,FALSE,0,0
"3723",1241742563,40.7710965,-73.9834109,3723,FALSE,TRUE,0,0
"3724",1241742627,40.7698506,-73.9843204,3724,FALSE,TRUE,0,0
"3725",1241742743,40.7710474,-73.9871245,3725,FALSE,TRUE,0,0
"3726",1251958257,40.7048531,-74.0089272,3726,FALSE,TRUE,0,0
"3727",1272562931,40.7119157,-74.0060472,3727,FALSE,TRUE,0,0
"3728",1331391393,40.7725537,-73.9451757,3728,FALSE,FALSE,0,0
"3729",1332860726,40.8126411,-73.963002,3729,FALSE,FALSE,0,0
"3730",1332860731,40.8122569,-73.9621024,3730,FALSE,FALSE,0,0
"3731",1504153604,40.8105047,-73.961977,3731,FALSE,FALSE,0,0
"3732",1504153626,40.8093443,-73.959211,3732,FALSE,FALSE,0,0
"3733",1506445711,40.8055262,-73.9620084,3733,FALSE,FALSE,0,0
"3734",1506445762,40.807987,-73.9638012,3734,FALSE,FALSE,0,0
"3735",1506445789,40.8080286,-73.9579584,3735,FALSE,FALSE,0,0
"3736",1506445797,40.8082601,-73.96657,3736,FALSE,FALSE,0,0
"3737",1506445808,40.8047876,-73.9661339,3737,FALSE,FALSE,0,0
"3738",1506445821,40.8061125,-73.95936,3738,FALSE,FALSE,0,0
"3739",1506445822,40.8088597,-73.9658901,3739,FALSE,FALSE,0,0
"3740",1506591534,40.8118836,-73.9612283,3740,FALSE,FALSE,0,0
"3741",1506591536,40.8105898,-73.9621791,3741,FALSE,FALSE,0,0
"3742",1506599377,40.8124135,-73.9605437,3742,FALSE,FALSE,0,0
"3743",1506599378,40.8117893,-73.9610036,3743,FALSE,FALSE,0,0
"3744",1533280147,40.7546303,-73.997161,3744,FALSE,TRUE,0,0
"3745",1538237248,40.7099123,-74.0060881,3745,FALSE,TRUE,0,0
"3746",1538237325,40.7089774,-73.9978326,3746,FALSE,TRUE,0,0
"3747",1538237434,40.710588,-74.0073814,3747,FALSE,TRUE,0,0
"3748",1544809872,40.8723563,-73.9128142,3748,FALSE,FALSE,0,0
"3749",1544809882,40.8729372,-73.9118281,3749,TRUE,FALSE,0,0
"3750",1544809885,40.871216,-73.9141154,3750,FALSE,FALSE,0,0
"3751",1544809886,40.8707672,-73.9146859,3751,FALSE,FALSE,0,0
"3752",1544809889,40.8728468,-73.9119097,3752,FALSE,FALSE,0,0
"3753",1632878962,40.739037,-73.9735603,3753,FALSE,TRUE,0,0
"3754",1632878994,40.7401752,-73.9761435,3754,FALSE,TRUE,0,0
"3755",1672106382,40.7750338,-73.9907549,3755,FALSE,FALSE,0,0
"3756",1672106385,40.7739898,-73.990255,3756,FALSE,TRUE,0,0
"3757",1692433907,40.7252556,-73.9922827,3757,FALSE,TRUE,0,0
"3758",1692433911,40.7256566,-73.9937525,3758,FALSE,TRUE,0,0
"3759",1692433914,40.7258505,-73.9944634,3759,FALSE,TRUE,0,0
"3760",1692433916,40.7259345,-73.994648,3760,FALSE,TRUE,0,0
"3761",1692433918,40.7261375,-73.9950588,3761,FALSE,TRUE,0,0
"3762",1692433919,40.7265283,-73.9958473,3762,FALSE,TRUE,0,0
"3763",1692433920,40.7269315,-73.9966626,3763,FALSE,TRUE,0,0
"3764",1692433924,40.7276837,-73.9981746,3764,FALSE,TRUE,0,0
"3765",1692433928,40.7280695,-73.9989542,3765,FALSE,TRUE,0,0
"3766",1692433932,40.7284251,-73.9996723,3766,FALSE,TRUE,0,0
"3767",1692433935,40.7288005,-74.0004308,3767,FALSE,TRUE,0,0
"3768",1692433938,40.7291698,-74.001188,3768,FALSE,TRUE,0,0
"3769",1692433939,40.7299869,-74.0004979,3769,FALSE,TRUE,0,0
"3770",1692433940,40.7304314,-74.0001225,3770,FALSE,TRUE,0,0
"3771",1692433941,40.7310432,-73.9996039,3771,FALSE,TRUE,0,0
"3772",1692433942,40.7316274,-73.9991063,3772,FALSE,TRUE,0,0
"3773",1692450029,40.7366007,-73.9818452,3773,FALSE,TRUE,0,0
"3774",1701844605,40.7474172,-73.9762355,3774,FALSE,TRUE,0,0
"3775",1701844618,40.7521878,-74.0008966,3775,FALSE,TRUE,0,0
"3776",1701844664,40.7475579,-73.96877,3776,FALSE,TRUE,0,0
"3777",1701844698,40.747991,-73.9703956,3777,FALSE,TRUE,0,0
"3778",1705982030,40.8028555,-73.952687,3778,FALSE,FALSE,0,0
"3779",1733612450,40.763858,-73.9542116,3779,FALSE,FALSE,0,0
"3780",1733614298,40.7766527,-73.9830397,3780,FALSE,FALSE,0,0
"3781",1762221470,40.8555496,-73.929178,3781,FALSE,FALSE,0,0
"3782",1763608189,40.8553921,-73.9377353,3782,FALSE,FALSE,0,0
"3783",1763748995,40.8634843,-73.9197437,3783,FALSE,FALSE,0,0
"3784",1763749977,40.8621837,-73.9299945,3784,FALSE,FALSE,0,0
"3785",1763787328,40.8668062,-73.9309132,3785,FALSE,FALSE,0,0
"3786",1764400286,40.8616359,-73.9247646,3786,FALSE,FALSE,0,0
"3787",1764400288,40.8618235,-73.9241374,3787,FALSE,FALSE,0,0
"3788",1764400297,40.8612972,-73.9255794,3788,FALSE,FALSE,0,0
"3789",1764400300,40.8614188,-73.9251086,3789,FALSE,FALSE,0,0
"3790",1764400302,40.8614596,-73.924641,3790,FALSE,FALSE,0,0
"3791",1764400304,40.8619107,-73.9239021,3791,FALSE,FALSE,0,0
"3792",1764424345,40.8589802,-73.9229261,3792,FALSE,FALSE,0,0
"3793",1764626357,40.8632348,-73.9197718,3793,FALSE,FALSE,0,0
"3794",1764647101,40.8625988,-73.929954,3794,FALSE,FALSE,0,0
"3795",1764647103,40.8623213,-73.9294361,3795,FALSE,FALSE,0,0
"3796",1772136801,40.7048009,-74.0164093,3796,FALSE,TRUE,0,107
"3797",1772136810,40.7048354,-74.0156504,3797,FALSE,TRUE,0,61
"3798",1773055865,40.7135233,-73.9986438,3798,FALSE,TRUE,0,0
"3799",1773060097,40.7140611,-73.9975944,3799,FALSE,TRUE,0,0
"3800",1773060099,40.7137811,-73.9980743,3800,FALSE,TRUE,36,0
"3801",1773063787,40.7146482,-73.9971597,3801,FALSE,TRUE,0,0
"3802",1773063789,40.7150612,-73.9968638,3802,FALSE,TRUE,0,0
"3803",1773066054,40.7140865,-73.997415,3803,FALSE,TRUE,0,0
"3804",1773076509,40.7209411,-73.9937236,3804,FALSE,TRUE,0,0
"3805",1773076511,40.7202997,-73.9939846,3805,FALSE,TRUE,0,0
"3806",1773076513,40.719922,-73.9941898,3806,FALSE,TRUE,0,0
"3807",1773076778,40.7216095,-73.993464,3807,FALSE,TRUE,0,0
"3808",1773078006,40.7223344,-73.9932044,3808,FALSE,TRUE,0,0
"3809",1773082408,40.7227989,-73.993037,3809,FALSE,TRUE,0,0
"3810",1773082410,40.7241889,-73.992502,3810,FALSE,TRUE,0,0
"3811",1773084391,40.7252198,-73.9921355,3811,FALSE,TRUE,0,0
"3812",1773084402,40.7270946,-73.9915448,3812,FALSE,TRUE,0,0
"3813",1773084405,40.7263628,-73.9917292,3813,FALSE,TRUE,0,0
"3814",1773084407,40.725616,-73.9919947,3814,FALSE,TRUE,0,0
"3815",1773084410,40.7248647,-73.9922618,3815,FALSE,TRUE,0,0
"3816",1773121034,40.7277632,-73.9912281,3816,FALSE,TRUE,0,0
"3817",1775176473,40.7609647,-73.9640978,3817,FALSE,TRUE,0,0
"3818",1775176474,40.7606483,-73.9631118,3818,FALSE,TRUE,0,0
"3819",1775201764,40.760832,-73.9629017,3819,FALSE,TRUE,0,0
"3820",1775260897,40.716346,-73.9948041,3820,FALSE,TRUE,0,0
"3821",1795811317,40.8142699,-73.939138,3821,FALSE,FALSE,0,0
"3822",1807940789,40.7973896,-73.9662364,3822,FALSE,FALSE,0,0
"3823",1815133244,40.7653658,-73.9875752,3823,FALSE,TRUE,0,0
"3824",1825841655,40.7683054,-73.9822632,3824,FALSE,TRUE,0,0
"3825",1825841693,40.7676843,-73.9817558,3825,FALSE,TRUE,0,0
"3826",1825841704,40.7677227,-73.9821343,3826,FALSE,TRUE,0,0
"3827",1825841742,40.7683994,-73.9816789,3827,FALSE,TRUE,0,0
"3828",1825841743,40.7676746,-73.9818824,3828,FALSE,TRUE,0,0
"3829",1829177258,40.8509292,-73.9416078,3829,FALSE,FALSE,0,0
"3830",1905863520,40.812727,-73.949301,3830,FALSE,FALSE,0,0
"3831",1918039864,40.7240975,-73.9927155,3831,FALSE,TRUE,0,0
"3832",1918039869,40.7248879,-73.9949407,3832,FALSE,TRUE,0,0
"3833",1918039876,40.7231066,-73.9894363,3833,FALSE,TRUE,0,0
"3834",1918039877,40.7235954,-73.9910678,3834,FALSE,TRUE,0,0
"3835",1918039880,40.7251622,-73.9958807,3835,FALSE,TRUE,0,0
"3836",1918039896,40.7233601,-73.9902946,3836,FALSE,TRUE,0,0
"3837",1918039897,40.7250344,-73.9953692,3837,FALSE,TRUE,0,0
"3838",1918039898,40.7243691,-73.9934855,3838,FALSE,TRUE,0,0
"3839",1918039901,40.7246266,-73.994208,3839,FALSE,TRUE,0,0
"3840",1918039904,40.7240472,-73.9925524,3840,FALSE,TRUE,0,0
"3841",1919595910,40.7216715,-73.9847057,3841,FALSE,TRUE,0,25
"3842",1919595911,40.7224119,-73.9871601,3842,FALSE,TRUE,0,0
"3843",1919595912,40.7211632,-73.9830269,3843,FALSE,TRUE,0,0
"3844",1919595914,40.7226441,-73.9879176,3844,FALSE,TRUE,0,0
"3845",1919595915,40.7253844,-73.9968134,3845,FALSE,TRUE,0,0
"3846",1919595917,40.726118,-73.998407,3846,FALSE,TRUE,0,0
"3847",1919595918,40.7272378,-74.0006749,3847,FALSE,TRUE,0,0
"3848",1919595921,40.7214151,-73.9838696,3848,FALSE,TRUE,0,0
"3849",1919595922,40.7207645,-73.9812727,3849,FALSE,TRUE,0,0
"3850",1919595923,40.7209056,-73.9821814,3850,FALSE,TRUE,0,0
"3851",1919595924,40.7219214,-73.9855447,3851,FALSE,TRUE,0,0
"3852",1919595925,40.7257539,-73.9976695,3852,FALSE,TRUE,0,0
"3853",1919595926,40.7264932,-73.9991668,3853,FALSE,TRUE,0,0
"3854",1919595927,40.7276175,-74.0014439,3854,FALSE,TRUE,0,0
"3855",1919595928,40.7279861,-74.0021905,3855,FALSE,TRUE,0,0
"3856",1989931095,40.7262553,-73.9726487,3856,FALSE,TRUE,0,0
"3857",1996323622,40.7778592,-73.9819708,3857,FALSE,FALSE,0,0
"3858",2029349871,40.7954481,-73.9757989,3858,FALSE,FALSE,0,0
"3859",2061592973,40.7722404,-73.9899959,3859,FALSE,TRUE,0,0
"3860",2075592658,40.8392951,-73.9373385,3860,FALSE,FALSE,0,0
"3861",2075596386,40.8356703,-73.9395793,3861,FALSE,FALSE,0,0
"3862",2089938148,40.7594231,-73.9606575,3862,TRUE,FALSE,0,0
"3863",2089938149,40.759458,-73.9606274,3863,TRUE,FALSE,0,0
"3864",2093008357,40.8615058,-73.924849,3864,FALSE,FALSE,0,0
"3865",2099150501,40.80389,-73.9461817,3865,FALSE,FALSE,0,0
"3866",2140994070,40.8281028,-73.9347916,3866,FALSE,FALSE,0,0
"3867",2140997997,40.8276031,-73.9357889,3867,FALSE,FALSE,0,0
"3868",2140997998,40.82804,-73.9348364,3868,FALSE,FALSE,0,0
"3869",2141002590,40.8258024,-73.9361454,3869,FALSE,FALSE,0,0
"3870",2141002593,40.8260626,-73.9358564,3870,FALSE,FALSE,0,0
"3871",2141026491,40.807009,-73.9496555,3871,FALSE,FALSE,0,0
"3872",2141026492,40.8044957,-73.9514846,3872,FALSE,FALSE,0,0
"3873",2141026493,40.8102335,-73.9472988,3873,FALSE,FALSE,0,0
"3874",2141026494,40.8146014,-73.9441122,3874,FALSE,FALSE,0,0
"3875",2141026495,40.8228991,-73.9380514,3875,FALSE,FALSE,0,0
"3876",2141026496,40.8209346,-73.9394886,3876,FALSE,FALSE,0,0
"3877",2141026497,40.8057431,-73.950577,3877,FALSE,FALSE,0,0
"3878",2141026498,40.8038654,-73.951949,3878,FALSE,FALSE,0,0
"3879",2141026499,40.7994068,-73.9552205,3879,FALSE,FALSE,0,0
"3880",2141026500,40.8000053,-73.9547684,3880,FALSE,FALSE,0,0
"3881",2141026501,40.8096077,-73.9477576,3881,FALSE,FALSE,0,0
"3882",2141026502,40.8203089,-73.9399427,3882,FALSE,FALSE,0,0
"3883",2141026503,40.8089395,-73.9482476,3883,FALSE,FALSE,0,0
"3884",2141026504,40.8051196,-73.9510272,3884,FALSE,FALSE,0,0
"3885",2141026505,40.8178179,-73.9417633,3885,FALSE,FALSE,0,0
"3886",2141026506,40.8031843,-73.9524444,3886,FALSE,FALSE,0,0
"3887",2141026507,40.8159452,-73.9431299,3887,FALSE,FALSE,0,0
"3888",2141026508,40.811481,-73.9463951,3888,FALSE,FALSE,0,0
"3889",2141026509,40.8241529,-73.937135,3889,FALSE,FALSE,0,0
"3890",2141026510,40.8063799,-73.9501152,3890,FALSE,FALSE,0,0
"3891",2141026511,40.8082629,-73.9487406,3891,FALSE,FALSE,0,0
"3892",2141026513,40.8121043,-73.9459364,3892,FALSE,FALSE,0,0
"3893",2141026514,40.8190607,-73.9408456,3893,FALSE,FALSE,0,0
"3894",2141026515,40.8139768,-73.9445691,3894,FALSE,FALSE,0,0
"3895",2141026516,40.8255672,-73.9361135,3895,FALSE,FALSE,0,0
"3896",2141026518,40.8216091,-73.9389915,3896,FALSE,FALSE,0,0
"3897",2141026520,40.818438,-73.9413096,3897,FALSE,FALSE,0,0
"3898",2141026521,40.8222778,-73.938504,3898,FALSE,FALSE,0,0
"3899",2141026522,40.8247731,-73.936687,3899,FALSE,FALSE,0,0
"3900",2141026523,40.8018838,-73.9533927,3900,FALSE,FALSE,0,0
"3901",2141026524,40.8108572,-73.9468491,3901,FALSE,FALSE,0,0
"3902",2141026525,40.8006259,-73.9543146,3902,FALSE,FALSE,0,0
"3903",2141026532,40.8152726,-73.9436204,3903,FALSE,FALSE,0,0
"3904",2141026534,40.8133573,-73.9450192,3904,FALSE,FALSE,0,0
"3905",2141026536,40.8196887,-73.9403912,3905,FALSE,FALSE,0,0
"3906",2141026538,40.8076346,-73.9491964,3906,FALSE,FALSE,0,0
"3907",2141026540,40.81656,-73.942676,3907,FALSE,FALSE,0,0
"3908",2141026542,40.8171915,-73.9422181,3908,FALSE,FALSE,0,0
"3909",2141026544,40.8012531,-73.9538486,3909,FALSE,FALSE,0,0
"3910",2141026546,40.8025132,-73.9529374,3910,FALSE,FALSE,0,0
"3911",2141026548,40.8235315,-73.9375898,3911,FALSE,FALSE,0,0
"3912",2141026551,40.8127308,-73.9454761,3912,FALSE,FALSE,0,0
"3913",2302133933,40.7407867,-73.9838144,3913,FALSE,TRUE,0,0
"3914",2324482224,40.725685,-73.980768,3914,FALSE,TRUE,0,0
"3915",2348991703,40.7690007,-73.9953043,3915,FALSE,TRUE,37,0
"3916",2383895311,40.8213327,-73.9579208,3916,FALSE,FALSE,0,0
"3917",2481877063,40.8119775,-73.9360407,3917,FALSE,FALSE,0,0
"3918",2481877071,40.8122004,-73.9363359,3918,FALSE,FALSE,0,0
"3919",2499757467,40.8417297,-73.9394169,3919,FALSE,FALSE,0,0
"3920",2499757469,40.8420796,-73.9392752,3920,FALSE,FALSE,0,0
"3921",2499803004,40.8386183,-73.9400452,3921,FALSE,FALSE,0,0
"3922",2499803009,40.8386617,-73.9398419,3922,FALSE,FALSE,0,0
"3923",2499827795,40.8407273,-73.9441028,3923,FALSE,FALSE,0,0
"3924",2504882466,40.8350927,-73.9454337,3924,FALSE,FALSE,0,0
"3925",2504882471,40.8349265,-73.9455412,3925,FALSE,FALSE,0,0
"3926",2504882506,40.828736,-73.942224,3926,FALSE,FALSE,0,0
"3927",2512378850,40.8351701,-73.9456168,3927,FALSE,FALSE,0,0
"3928",2541754688,40.8418306,-73.9392469,3928,FALSE,FALSE,0,0
"3929",2541754747,40.8175078,-73.9568442,3929,FALSE,FALSE,0,0
"3930",2567558468,40.7139132,-73.9941658,3930,FALSE,TRUE,0,0
"3931",2567558915,40.7158403,-73.9941372,3931,FALSE,TRUE,0,0
"3932",2711029280,40.7583127,-73.9629223,3932,FALSE,TRUE,0,0
"3933",2799368116,40.8082841,-73.9387971,3933,FALSE,FALSE,0,0
"3934",2821304136,40.713618,-74.006753,3934,FALSE,TRUE,0,0
"3935",2821304137,40.7130447,-74.0072254,3935,FALSE,TRUE,0,0
"3936",2821304138,40.712544,-74.0076683,3936,FALSE,TRUE,0,0
"3937",2821304143,40.7117881,-74.0070888,3937,FALSE,TRUE,0,0
"3938",2821304145,40.7120337,-74.0060831,3938,FALSE,TRUE,0,0
"3939",2821304146,40.7121302,-74.0056926,3939,FALSE,TRUE,0,0
"3940",2824895141,40.7059917,-74.0087767,3940,FALSE,TRUE,0,0
"3941",2974462027,40.7712531,-73.9859388,3941,FALSE,TRUE,0,0
"3942",3099326116,40.7988778,-73.9520835,3942,FALSE,FALSE,0,0
"3943",3099326117,40.8001332,-73.9511752,3943,FALSE,FALSE,0,0
"3944",3099326118,40.8071315,-73.9460569,3944,FALSE,FALSE,0,0
"3945",3099326119,40.8065066,-73.946526,3945,FALSE,FALSE,0,0
"3946",3099326120,40.8078108,-73.9455708,3946,FALSE,FALSE,0,0
"3947",3099326121,40.8007573,-73.9507166,3947,FALSE,FALSE,0,0
"3948",3099326122,40.8184849,-73.9375793,3948,FALSE,FALSE,0,0
"3949",3099326124,40.8122349,-73.9423303,3949,FALSE,FALSE,0,0
"3950",3099326126,40.819742,-73.9366464,3950,FALSE,FALSE,0,0
"3951",3099326127,40.8103559,-73.9437153,3951,FALSE,FALSE,0,0
"3952",3099326128,40.8039962,-73.9483526,3952,FALSE,FALSE,0,0
"3953",3099327930,40.8166504,-73.9389307,3953,FALSE,FALSE,0,0
"3954",3099327931,40.8128495,-73.9418835,3954,FALSE,FALSE,0,0
"3955",3099327935,40.8178749,-73.9380263,3955,FALSE,FALSE,0,0
"3956",3099327937,40.8013803,-73.9502539,3956,FALSE,FALSE,0,0
"3957",3099327940,40.8134711,-73.9414254,3957,FALSE,FALSE,0,0
"3958",3099327944,40.8116007,-73.9428003,3958,FALSE,FALSE,0,0
"3959",3099327945,40.8109749,-73.9432528,3959,FALSE,FALSE,0,0
"3960",3099327948,40.8172567,-73.9384793,3960,FALSE,FALSE,0,0
"3961",3099327950,40.8027375,-73.9492747,3961,FALSE,FALSE,0,0
"3962",3099327951,40.8154373,-73.9399886,3962,FALSE,FALSE,0,0
"3963",3099327952,40.8020733,-73.9497548,3963,FALSE,FALSE,0,0
"3964",3099327955,40.814145,-73.9409348,3964,FALSE,FALSE,0,0
"3965",3099327957,40.8052502,-73.9474392,3965,FALSE,FALSE,0,0
"3966",3099327961,40.8148176,-73.9404415,3966,FALSE,FALSE,0,0
"3967",3099327962,40.8046223,-73.9478956,3967,FALSE,FALSE,0,0
"3968",3099327964,40.7982754,-73.9525303,3968,FALSE,FALSE,0,0
"3969",3099327965,40.8191141,-73.9371126,3969,FALSE,FALSE,0,0
"3970",3099327966,40.8033718,-73.9488235,3970,FALSE,FALSE,0,0
"3971",3099327968,40.8058736,-73.9469805,3971,FALSE,FALSE,0,0
"3972",3099327970,40.8097268,-73.9441642,3972,FALSE,FALSE,0,0
"3973",3099327972,40.8084812,-73.945077,3973,FALSE,FALSE,0,0
"3974",3099327974,40.7995043,-73.9516201,3974,FALSE,FALSE,0,0
"3975",3099327975,40.8091051,-73.9446164,3975,FALSE,FALSE,0,0
"3976",3099327976,40.8160584,-73.9395348,3976,FALSE,FALSE,0,0
"3977",3212472843,40.7191808,-73.9905372,3977,FALSE,TRUE,0,146
"3978",3212472963,40.7162541,-73.9920566,3978,FALSE,TRUE,0,0
"3979",3212472978,40.7124628,-73.9925486,3979,FALSE,TRUE,0,0
"3980",3247295579,40.8007563,-73.958402,3980,FALSE,FALSE,0,0
"3981",3269867944,40.8134277,-73.962436,3981,FALSE,FALSE,0,0
"3982",3270031002,40.755166,-74.0005225,3982,FALSE,TRUE,374,0
"3983",3270031028,40.7558116,-73.9999743,3983,FALSE,TRUE,0,0
"3984",3270031030,40.7563873,-73.999422,3984,FALSE,TRUE,0,0
"3985",3270031031,40.7565953,-73.9999215,3985,FALSE,TRUE,0,0
"3986",3350498747,40.706712,-74.0023233,3986,FALSE,TRUE,0,0
"3987",3430331121,40.7381901,-73.9795551,3987,FALSE,TRUE,0,156
"3988",3430331122,40.7378834,-73.9788226,3988,FALSE,TRUE,0,0
"3989",3533937800,40.7733062,-73.9905614,3989,FALSE,TRUE,0,0
"3990",3551738975,40.8136722,-73.9535288,3990,FALSE,FALSE,0,0
"3991",3551756586,40.7583833,-73.9590324,3991,FALSE,FALSE,0,0
"3992",3567807957,40.7211124,-74.0065788,3992,FALSE,TRUE,0,0
"3993",3570003194,40.8179727,-73.9617569,3993,FALSE,FALSE,0,0
"3994",3574612293,40.707201,-74.0149214,3994,FALSE,TRUE,0,0
"3995",3574648567,40.705734,-74.0151119,3995,FALSE,TRUE,0,0
"3996",3574648569,40.7071861,-74.0157313,3996,FALSE,TRUE,0,0
"3997",3579426871,40.8084384,-73.9648822,3997,FALSE,FALSE,0,0
"3998",3579426874,40.810373,-73.963477,3998,FALSE,FALSE,0,0
"3999",3579432156,40.8041328,-73.9666013,3999,FALSE,FALSE,0,0
"4000",3579432159,40.8074173,-73.9584103,4000,FALSE,FALSE,0,0
"4001",3579432160,40.8086658,-73.9576175,4001,FALSE,FALSE,0,0
"4002",3579432161,40.8100023,-73.958727,4002,FALSE,FALSE,0,0
"4003",3579432162,40.8106334,-73.9582686,4003,FALSE,FALSE,0,0
"4004",3584752508,40.7314143,-73.996976,4004,FALSE,TRUE,0,0
"4005",3588508439,40.7154577,-74.0146395,4005,FALSE,TRUE,0,0
"4006",3624790934,40.726752,-73.973799,4006,FALSE,TRUE,0,0
"4007",3630219668,40.717928,-73.9856527,4007,FALSE,TRUE,0,0
"4008",3630249566,40.7176161,-73.9858243,4008,TRUE,TRUE,0,0
"4009",3631837584,40.784547,-73.9418238,4009,FALSE,FALSE,0,0
"4010",3631837585,40.7840873,-73.9429425,4010,FALSE,FALSE,0,0
"4011",3639382767,40.7508732,-73.97867,4011,FALSE,TRUE,0,0
"4012",3639382768,40.7508231,-73.9787456,4012,FALSE,TRUE,0,0
"4013",3639382769,40.7531005,-73.9778716,4013,FALSE,TRUE,0,0
"4014",3670609093,40.7199847,-73.9836452,4014,FALSE,TRUE,0,0
"4015",3702296508,40.8055775,-73.9342104,4015,FALSE,FALSE,0,0
"4016",3718637426,40.8643376,-73.9166074,4016,FALSE,FALSE,0,0
"4017",3718672443,40.773612,-73.9815824,4017,FALSE,TRUE,0,0
"4018",3772840882,40.7095053,-74.0138882,4018,FALSE,TRUE,0,0
"4019",3783071109,40.721278,-73.9829678,4019,FALSE,TRUE,0,0
"4020",3783071112,40.7210194,-73.9821197,4020,FALSE,TRUE,0,0
"4021",3785522931,40.7850458,-73.9410405,4021,FALSE,FALSE,0,0
"4022",3785532381,40.780193,-73.9441831,4022,FALSE,FALSE,0,0
